chin_length,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
1,1,0,1,0,0,1,6,3,1,2,0,4,13,cs10643897309345068956.png,7,5,13,1
2,1,0,2,1,1,2,13,1,1,1,2,0,8,cs10643936404729473011.png,5,2,84,2
2,0,1,0,1,0,0,6,3,1,1,3,4,14,cs10644434576756698640.png,1,5,27,1
0,2,3,0,1,1,2,9,3,0,2,7,0,8,cs10644931705771435843.png,11,4,90,5
0,1,0,0,1,0,1,8,0,0,1,10,5,6,cs10644969046569487845.png,11,0,37,1
0,2,4,2,1,0,1,11,1,1,2,7,2,14,cs10644997803760779609.png,0,1,5,9
0,0,4,0,1,1,1,13,3,0,1,10,2,14,cs10645242827436472779.png,5,4,67,9
2,2,0,1,0,0,2,3,1,0,0,2,2,14,cs10645249840813092610.png,5,2,96,3
2,1,1,2,0,1,2,6,3,0,1,1,4,14,cs1064534658545794565.png,8,0,53,7
0,2,1,1,0,0,2,8,2,0,0,10,2,14,cs10645686353458979331.png,11,2,34,7
2,1,1,1,1,1,1,8,3,0,1,3,1,14,cs10645799376332114517.png,1,4,92,1
1,1,4,1,1,1,0,12,3,1,0,2,4,9,cs10645824911725250110.png,11,2,24,5
1,0,1,2,0,1,2,11,0,0,1,10,2,14,cs10646055579510963021.png,4,4,7,5
0,0,4,2,0,1,0,4,3,1,0,6,4,14,cs10646377562470718375.png,3,5,42,3
2,1,2,2,1,0,1,2,3,1,0,1,6,2,cs10646569138980789317.png,2,3,27,8
1,1,1,0,1,0,1,11,2,1,0,0,5,3,cs10646671797453292175.png,11,4,85,1
2,0,0,1,1,1,0,11,3,0,2,4,0,4,cs10646729669509288866.png,0,0,103,5
2,2,1,2,1,1,2,8,1,0,2,4,5,6,cs10646794040443372559.png,11,5,94,4
1,2,4,0,0,1,0,13,1,1,0,3,6,14,cs10646993127684963573.png,11,6,80,8
2,0,3,0,1,0,1,7,0,1,0,2,1,5,cs10647224719322421700.png,11,6,86,5
0,1,2,1,1,1,2,10,0,0,2,4,4,14,cs10647624518652853489.png,11,5,60,4
0,0,4,0,1,0,0,6,1,0,0,8,5,10,cs10647810078660692503.png,7,3,88,3
2,0,4,1,1,0,0,0,2,0,2,2,6,3,cs10648075037632363003.png,1,2,5,1
2,1,2,1,1,0,2,7,2,1,0,10,3,12,cs10648382124215670368.png,7,6,65,7
1,2,2,2,1,0,0,13,0,0,1,5,4,14,cs10648432499917731489.png,11,0,59,4
0,2,3,1,1,0,2,3,3,1,2,8,2,14,cs10649506849332049103.png,11,5,20,3
0,0,3,0,1,1,1,0,0,0,1,6,0,14,cs10649615822661395401.png,11,5,5,1
2,1,0,2,1,1,0,12,3,0,0,2,5,14,cs10649873492925556753.png,11,6,94,4
1,2,2,0,1,1,1,13,0,1,0,0,5,14,cs10649983885337254511.png,11,2,3,3
0,1,3,0,0,1,2,6,0,0,1,3,6,12,cs10650143598893307617.png,10,2,19,0
1,2,0,0,1,0,0,1,1,0,2,7,1,8,cs10650297605111166871.png,9,2,2,4
1,0,2,0,1,0,1,12,0,0,1,4,6,12,cs1065055860871435844.png,11,4,60,3
1,0,2,0,1,1,2,8,2,0,1,2,1,9,cs10650928218667447995.png,11,1,52,1
0,1,3,2,0,0,1,8,0,1,1,5,3,10,cs1065092932902130243.png,7,1,74,3
1,2,2,1,1,1,0,1,1,1,2,0,5,14,cs10650992283289228970.png,8,0,96,5
1,1,2,2,0,0,1,10,1,0,2,0,6,14,cs106512632384455646.png,7,1,57,1
2,0,1,2,1,0,1,12,0,1,1,8,5,13,cs10651522587877249807.png,11,6,9,2
1,0,0,2,1,0,1,12,2,0,1,1,3,14,cs10651754403564617480.png,11,2,6,7
0,1,4,2,1,0,1,0,3,0,1,1,4,13,cs1065200936265351630.png,0,6,96,8
1,0,0,0,1,0,1,4,2,0,0,9,5,2,cs10652123026070622682.png,6,5,110,3
0,2,4,1,1,0,0,9,3,0,0,8,0,14,cs10652210901744450886.png,1,3,78,3
0,1,2,1,1,1,1,7,3,0,0,0,6,14,cs10652427592972560893.png,3,3,8,4
2,1,4,1,1,0,0,12,0,0,0,0,1,11,cs10652463312436532308.png,11,1,103,6
0,2,4,1,0,1,2,5,0,1,2,10,4,10,cs10652677468498391438.png,2,0,59,3
1,2,2,0,1,0,1,9,0,1,2,1,3,14,cs10652874715621534026.png,11,4,41,0
2,0,2,1,0,0,1,7,1,0,1,9,2,0,cs1065290654929907116.png,11,5,22,6
2,1,0,2,1,1,2,6,3,1,2,9,2,1,cs10653040685487915468.png,11,4,87,7
1,2,1,0,1,1,2,12,1,1,2,8,4,9,cs10653115600937354185.png,8,6,49,5
1,2,0,0,1,1,1,2,1,1,2,10,5,10,cs10653116491762666943.png,2,1,85,2
0,2,2,0,0,0,0,9,3,1,1,2,3,12,cs10653351202269564729.png,11,6,80,4
2,0,3,2,0,0,0,11,1,0,2,2,0,4,cs10653459034614001393.png,11,6,76,9
1,0,3,0,1,1,1,7,1,1,1,4,2,8,cs10653539268929104711.png,3,4,34,1
1,2,3,2,0,1,0,8,3,1,2,0,1,14,cs10653582929575438867.png,5,3,82,7
0,0,1,1,0,0,0,6,2,1,1,10,5,14,cs10653815150813095461.png,10,3,54,1
2,2,2,1,0,1,1,9,0,1,1,10,3,1,cs1065383144953015519.png,11,6,46,1
2,2,3,2,0,1,1,12,3,0,2,7,1,4,cs10653877224908377001.png,11,6,85,1
1,2,1,2,1,1,2,8,3,0,0,1,6,9,cs10653894120291600423.png,3,2,37,8
0,0,1,0,1,0,2,6,2,0,2,4,0,14,cs10654199050041420892.png,4,6,65,8
1,0,4,1,0,0,1,10,3,1,2,2,1,14,cs10654431587129533193.png,2,3,85,5
1,0,4,1,0,1,2,1,3,1,1,3,2,14,cs10654586133155307423.png,11,2,80,9
1,0,1,2,0,0,2,8,0,0,2,9,6,14,cs10654910082745901532.png,8,1,24,9
1,2,0,1,1,1,2,5,3,0,0,4,4,14,cs1065501192773284280.png,11,1,24,1
1,2,0,2,0,1,2,11,0,1,0,6,3,1,cs10655067057590528849.png,11,0,83,9
1,1,2,2,0,0,1,1,3,1,0,3,1,14,cs10655394805873740892.png,9,5,51,8
0,2,2,2,0,0,0,11,1,0,2,2,5,9,cs10655423512533044650.png,4,4,45,3
1,2,0,2,1,0,2,3,3,1,0,3,4,11,cs10655504490941128311.png,11,2,84,8
0,0,0,1,0,0,2,10,2,1,1,5,4,3,cs10655700750235958850.png,11,2,89,2
0,0,2,1,1,1,0,0,2,0,0,10,6,0,cs10655969031847073303.png,11,0,103,3
2,1,4,2,0,1,1,5,2,0,0,2,4,14,cs10656060278415295250.png,8,4,6,6
1,1,1,2,0,1,2,4,3,1,0,4,6,3,cs10656160703860055946.png,11,0,9,3
1,2,1,1,0,1,1,12,3,0,0,8,1,13,cs10656221847636261703.png,11,5,33,9
1,0,0,0,1,1,0,12,2,1,2,1,3,2,cs10656295542212264688.png,11,2,50,2
1,2,3,2,0,1,1,6,3,0,1,9,2,6,cs10656343486985872607.png,11,6,27,5
2,2,0,1,1,0,2,10,1,1,2,4,6,14,cs10656411395717407081.png,8,3,77,6
0,2,0,2,1,1,1,4,1,1,1,7,3,14,cs1065646968105514361.png,2,3,77,5
2,0,1,0,0,0,0,5,3,0,2,4,5,2,cs10656759543349546825.png,11,4,105,3
1,1,3,2,1,0,1,9,0,0,2,4,0,3,cs10657035428387971656.png,8,0,90,1
1,1,4,2,0,0,0,12,3,1,1,4,0,14,cs10657057986680658151.png,1,6,2,2
0,1,2,1,0,0,2,12,3,1,0,7,6,10,cs10657075856724119302.png,10,3,68,2
2,1,1,0,1,1,0,9,3,0,0,6,6,14,cs10657393384372320695.png,11,2,87,4
2,0,1,2,0,0,2,10,1,0,1,8,6,1,cs10657833274612499709.png,2,2,83,8
0,2,3,0,0,0,1,10,2,0,0,10,5,14,cs10657844664312343831.png,11,0,84,5
1,1,2,2,1,1,1,1,0,0,0,8,5,14,cs10658050572170359308.png,11,5,65,6
1,0,3,1,0,1,2,1,3,0,1,1,5,5,cs10658187153134796023.png,11,6,77,7
0,2,0,2,0,0,2,9,1,1,1,5,6,0,cs10658222538373967871.png,3,3,33,4
2,0,0,1,1,1,0,8,0,1,0,9,3,6,cs10658511391471987116.png,11,0,45,7
1,2,1,0,0,1,0,11,0,0,1,0,5,10,cs10658946050642668485.png,11,6,22,3
0,2,0,2,1,0,1,5,3,0,0,2,0,11,cs1065900329707632102.png,11,6,73,8
1,1,4,0,0,0,0,13,1,1,0,6,6,14,cs10659228022157829428.png,9,4,65,6
0,1,2,1,0,0,2,2,3,1,2,9,1,10,cs10659474803990600677.png,11,5,70,8
0,2,0,2,0,1,2,4,2,1,0,0,0,14,cs10659792901134870545.png,11,2,46,5
2,0,3,0,0,1,0,3,3,1,1,2,3,12,cs10659881858748734859.png,11,5,26,6
0,0,1,2,1,1,1,9,0,1,2,5,6,4,cs1066000851135455731.png,2,0,28,5
1,1,1,2,1,1,1,8,3,1,0,0,3,14,cs10660154324844102348.png,11,2,11,5
1,1,3,0,0,0,2,8,2,1,0,7,2,14,cs10660183486393236755.png,2,3,60,1
2,2,1,2,1,0,1,11,2,0,2,1,0,14,cs10660697448386914669.png,11,5,54,3
2,1,3,2,1,1,0,12,2,1,0,6,4,1,cs10660902434121205437.png,4,5,28,7
2,0,2,0,1,0,1,9,2,1,2,5,2,14,cs10660936209681583741.png,11,3,71,8
2,0,1,0,1,1,0,11,1,0,0,2,2,6,cs10661308442887736680.png,11,3,14,5
0,0,2,2,1,1,0,13,1,0,0,1,1,14,cs10661413336342333740.png,11,0,6,1
1,2,3,1,0,1,2,12,1,0,1,8,3,10,cs10661565134337387846.png,2,4,70,6
2,1,1,2,1,0,1,12,2,1,1,7,6,14,cs10661634953599402916.png,0,6,67,9
1,1,4,0,0,1,0,7,1,1,0,10,5,6,cs10661661263330048700.png,11,6,103,5
0,1,3,2,0,0,0,7,2,0,1,2,0,14,cs10662000785922717355.png,4,3,40,1
1,2,0,1,0,0,2,8,0,0,1,1,2,14,cs10662086904792768788.png,11,4,82,7
1,1,4,2,1,1,0,10,3,1,0,2,1,14,cs10662576611414495900.png,10,5,99,0
0,2,2,1,1,0,0,8,2,0,2,3,3,14,cs10662578561582240894.png,11,1,33,8
2,0,3,1,1,0,0,8,0,0,1,5,3,14,cs10662640817074397587.png,11,0,69,4
1,1,1,1,1,1,0,10,0,0,0,10,6,1,cs10662978429463970567.png,2,6,99,0
1,1,3,1,0,0,0,4,1,0,0,2,1,9,cs10663211072621531354.png,11,2,1,2
2,2,3,1,1,1,0,13,3,0,2,4,0,7,cs10663222559411258674.png,8,1,16,4
2,0,2,2,1,1,0,12,0,0,2,7,6,12,cs10663355459061532720.png,2,4,108,2
0,1,3,1,0,1,1,10,1,1,0,9,2,11,cs10663413257088017971.png,11,6,17,7
0,0,0,2,0,1,2,10,1,0,0,7,0,14,cs10663483172168823037.png,1,1,97,3
1,1,0,1,0,1,0,7,0,0,0,8,3,14,cs10663483597822784687.png,3,4,11,2
2,0,2,1,1,0,1,1,0,0,0,9,1,14,cs10663539150895367506.png,11,2,23,1
2,0,0,1,0,1,2,8,2,0,2,10,6,12,cs10663687667385383601.png,11,2,69,1
2,0,0,1,1,0,1,0,1,0,1,8,6,12,cs10663912954857706548.png,11,5,99,9
0,0,2,2,1,1,2,0,3,1,0,1,6,4,cs10664034584296942523.png,11,5,5,8
0,2,0,2,1,1,1,8,0,0,0,3,5,13,cs10664125886311292366.png,2,6,40,1
2,1,1,1,0,0,0,7,0,1,1,2,0,14,cs106642065521244760.png,0,6,44,9
2,1,0,1,1,0,1,9,1,1,2,7,1,14,cs10664406220490922230.png,8,3,59,4
0,1,2,1,0,0,2,11,2,1,0,9,5,14,cs10664448416283984067.png,2,2,87,5
1,1,1,2,0,1,1,4,0,1,1,10,0,14,cs10664651411459701110.png,9,5,26,7
1,2,3,2,0,1,1,1,2,1,2,7,5,14,cs10664700477898447521.png,11,0,15,9
0,1,4,2,0,1,0,1,0,1,1,1,6,2,cs10665042814316318148.png,11,0,9,1
0,1,4,2,0,0,1,0,0,0,0,7,5,14,cs10665073977760963623.png,2,6,53,9
2,0,3,2,0,1,1,13,0,1,0,2,0,14,cs10665088353725569526.png,6,1,92,6
2,2,0,0,0,0,1,13,1,1,2,0,4,14,cs10665094091302403932.png,11,6,30,8
2,1,1,1,1,0,2,9,3,0,0,6,1,14,cs10665393931138844105.png,1,4,39,4
0,1,4,0,1,1,1,6,3,1,1,4,4,7,cs10665514971250266741.png,9,4,23,6
2,2,0,2,1,0,1,12,0,1,1,3,1,8,cs10665559280091216835.png,3,4,12,5
1,0,2,1,0,1,0,10,2,0,0,9,4,14,cs10665666677490577661.png,10,5,5,2
0,1,4,2,1,1,2,11,0,1,0,1,6,4,cs10665700208206795828.png,9,5,93,7
2,1,0,1,1,0,2,13,2,1,2,9,6,3,cs10665710333387617778.png,3,2,53,9
1,1,3,0,1,1,2,6,0,0,0,10,3,14,cs10665897173165823925.png,6,6,95,6
0,2,1,2,0,0,2,5,1,0,0,6,2,3,cs10666132298568140846.png,0,6,56,4
1,2,1,0,0,0,2,3,3,0,0,8,6,12,cs10666146931805639007.png,9,0,98,1
2,0,1,1,1,1,2,7,0,1,2,2,2,14,cs10666768138554142449.png,11,1,66,4
1,2,1,1,0,0,1,13,0,1,2,0,5,14,cs10666785984048987428.png,11,4,46,6
1,1,4,2,0,1,2,1,2,0,1,9,2,3,cs10666810355110892285.png,7,0,1,0
1,0,3,2,0,1,0,1,2,1,2,4,4,14,cs1066693164209029520.png,4,6,19,5
1,1,4,1,1,0,0,7,2,1,0,3,3,14,cs10666975407866533791.png,11,0,82,7
2,0,3,0,0,1,0,6,0,1,1,2,1,6,cs1066722592245255319.png,2,2,61,6
2,1,0,1,1,0,1,2,0,1,0,9,0,4,cs10667228558396245087.png,11,6,27,2
1,0,4,2,0,0,1,8,3,1,1,8,3,14,cs10667329241816898123.png,1,1,32,6
0,1,2,1,1,1,1,6,1,1,1,4,1,14,cs10667411177221161190.png,1,3,51,0
1,0,3,1,0,1,1,4,1,0,0,5,0,14,cs10667507132950966128.png,11,1,106,0
0,0,1,0,0,1,0,7,0,0,0,1,4,14,cs10667654154933344449.png,10,4,66,5
0,0,2,1,1,1,1,9,2,1,2,8,4,1,cs10667676236554162607.png,11,5,44,4
2,2,4,0,0,1,2,3,3,1,0,0,4,3,cs10667811594844287557.png,11,0,101,0
1,1,3,1,1,1,0,10,2,1,1,4,1,13,cs10667998665233652759.png,2,3,13,0
2,1,3,1,0,1,2,3,0,0,2,10,6,1,cs10668317924788640546.png,8,5,20,3
2,2,0,2,1,0,0,13,1,0,0,10,6,7,cs10668410740848546286.png,3,2,33,4
0,0,3,0,1,0,2,11,0,1,0,8,3,5,cs10668488948117183387.png,11,2,45,4
0,0,3,1,1,0,0,6,0,1,1,5,0,6,cs10668551088897644933.png,11,5,2,8
0,0,4,2,0,1,2,10,3,0,0,0,4,1,cs10668570223518062875.png,0,6,56,5
1,2,4,1,0,0,2,13,0,1,1,9,3,14,cs10668598014458314985.png,1,4,76,9
0,2,4,1,1,0,0,11,3,0,2,3,0,11,cs10668774279609500049.png,5,6,102,6
2,2,2,2,1,1,0,11,0,1,0,10,1,3,cs10668926548305108814.png,11,5,107,9
0,0,2,1,1,0,0,4,2,0,1,7,1,14,cs10669169783819861911.png,6,5,3,4
0,0,2,2,1,1,0,6,1,0,2,6,4,1,cs10669178179420030617.png,11,3,45,0
0,2,3,2,0,1,2,5,2,1,0,4,2,0,cs10669210694546380772.png,11,0,18,4
0,2,4,2,0,1,1,13,3,1,1,9,4,14,cs10669287407418004379.png,11,2,47,4
0,1,3,1,0,1,0,1,2,1,1,3,0,10,cs10669305943556392879.png,11,1,106,2
0,1,0,0,1,1,2,7,2,0,2,5,2,14,cs10669531861497704618.png,1,5,92,1
1,1,0,1,1,1,2,3,1,1,0,5,4,14,cs10669600613472494396.png,4,3,41,1
2,1,3,0,1,1,0,6,0,1,0,2,5,6,cs10669718638461548191.png,3,0,70,3
1,0,0,2,0,0,2,12,1,1,2,0,3,12,cs10669950426036816386.png,11,6,51,3
1,1,2,0,0,1,0,10,2,1,1,8,3,12,cs10670150218155824101.png,1,1,70,1
2,1,1,1,0,0,0,1,3,1,1,9,2,12,cs1067033018674428139.png,11,1,75,2
2,0,3,2,1,0,1,6,2,1,0,7,3,7,cs10670523798924314096.png,11,1,59,3
0,1,3,2,1,1,0,9,2,1,2,2,2,14,cs10670594726605118430.png,11,1,74,0
0,2,2,1,0,0,1,3,2,1,2,10,0,14,cs10670771502750117786.png,11,0,13,4
2,1,3,1,1,0,0,6,2,1,2,4,6,3,cs10671522381803246449.png,4,6,68,3
1,0,2,2,0,0,0,2,2,0,1,4,6,7,cs10671563170018134966.png,3,3,71,3
2,2,1,2,0,1,2,2,2,1,1,6,0,14,cs10671568285447565273.png,11,2,72,9
0,0,4,1,0,0,1,3,3,1,2,0,0,14,cs10671920006857787219.png,7,6,13,3
0,1,3,1,0,1,1,7,2,1,0,3,1,14,cs10671984000850564065.png,4,6,63,1
2,2,4,0,0,1,1,5,0,0,1,7,1,7,cs1067204522955109045.png,8,6,101,8
2,1,0,0,1,1,2,12,3,0,1,9,5,14,cs10672089750478519169.png,9,1,70,0
2,0,2,1,0,0,1,5,0,1,2,7,6,14,cs10672133404201655040.png,0,5,87,7
1,2,3,1,0,1,1,10,3,0,2,6,2,5,cs10672156614005282804.png,2,2,95,0
1,0,4,1,1,1,1,0,0,0,1,1,2,14,cs10672198111266495415.png,0,2,41,0
0,1,3,1,0,1,2,1,2,0,2,0,2,14,cs10672233952862432239.png,11,5,105,8
1,1,3,0,1,0,2,1,1,0,0,0,0,14,cs10672424146266703299.png,4,4,67,7
0,2,0,1,0,0,1,13,0,0,2,3,2,14,cs10672569801829849001.png,11,3,13,3
0,0,4,0,0,0,2,4,3,1,1,4,6,12,cs10672663553076845531.png,11,2,10,8
1,2,3,2,1,1,2,13,1,1,0,9,5,1,cs10672741419999672797.png,6,6,22,0
0,0,0,2,1,0,2,6,0,1,2,10,6,2,cs10672830881892507865.png,6,2,59,1
1,2,2,2,0,0,0,7,0,0,2,2,2,1,cs10672900758925355008.png,7,1,83,1
2,1,3,0,0,1,1,7,0,1,1,8,4,14,cs10673016635549268120.png,11,3,101,4
1,2,4,1,0,0,1,1,1,1,1,8,2,14,cs10673276353818635031.png,0,1,48,6
2,0,0,2,1,0,0,9,0,0,0,0,3,14,cs10673336236300127664.png,4,5,39,9
2,2,1,0,0,1,0,1,3,1,0,9,0,3,cs10673412480564654371.png,9,2,62,7
1,2,0,0,1,1,0,8,0,0,0,1,3,14,cs10673632672901714404.png,10,6,15,0
0,2,2,1,0,0,1,9,0,0,0,6,0,1,cs10673686365700413110.png,11,3,51,7
2,1,4,2,1,0,1,13,2,0,0,2,3,7,cs10673913097377779979.png,11,5,110,7
0,2,3,0,1,0,0,12,1,1,2,6,3,8,cs10674052749875715870.png,11,3,99,9
0,0,3,2,1,1,0,10,1,0,2,3,4,8,cs10674066232270364950.png,3,1,18,2
2,1,2,1,0,0,0,0,1,0,2,0,4,4,cs10674195019534320313.png,11,3,1,3
2,0,4,0,0,0,1,5,1,1,0,4,2,9,cs10674212617848372082.png,11,2,78,8
1,1,2,0,1,1,0,5,2,1,0,9,6,11,cs10674384404813336647.png,8,5,46,7
2,2,3,0,0,1,1,2,3,1,2,3,3,14,cs10674473026020577642.png,11,2,84,7
1,0,3,0,1,1,1,8,1,1,0,0,0,9,cs10674524731977566020.png,11,0,78,4
1,2,0,1,1,1,2,11,1,1,2,4,3,14,cs10674585642537830074.png,11,4,84,8
2,2,1,0,1,1,0,10,2,1,1,2,1,14,cs10674611060151408992.png,5,3,73,5
1,1,1,1,1,0,1,12,0,0,1,5,2,14,cs10674773643414884445.png,2,1,108,4
1,1,3,2,0,0,1,2,3,0,2,1,3,14,cs1067481675450823589.png,11,6,97,4
0,2,4,0,1,0,0,6,0,0,1,5,5,14,cs10674926230635189308.png,11,5,41,4
0,2,0,2,1,0,1,3,0,0,1,6,6,14,cs10674939481692019408.png,11,6,109,1
2,0,1,0,1,1,1,0,1,0,2,0,5,14,cs1067517101843014546.png,10,6,84,8
2,1,0,2,1,0,0,4,2,0,0,2,5,0,cs10675334919125594332.png,4,5,71,9
2,0,2,0,0,0,0,5,3,0,0,2,6,12,cs1067541458123269626.png,9,6,100,8
0,0,2,1,0,1,2,3,3,0,2,10,6,14,cs10675484235872516959.png,9,4,23,4
0,0,0,0,0,0,0,11,0,0,1,5,3,14,cs10675785643253226982.png,11,1,68,9
1,1,1,0,0,0,1,11,1,0,0,2,6,14,cs10675862825096852548.png,9,4,109,0
2,0,0,1,0,1,2,11,3,0,0,0,6,12,cs10676012318926181069.png,11,1,45,3
1,0,1,1,1,0,2,5,0,0,1,8,6,14,cs10676504548826277555.png,0,6,23,6
0,1,2,2,1,0,2,7,3,0,0,4,4,3,cs10676525988669954778.png,9,4,32,6
2,1,2,2,1,0,0,9,0,0,2,6,6,14,cs1067692562138471163.png,11,1,73,4
1,1,2,2,1,0,1,1,2,0,0,4,3,14,cs10677031049298992328.png,11,2,90,2
1,0,1,1,0,0,2,6,1,0,1,2,4,4,cs1067716564167840102.png,11,3,72,7
0,1,3,0,1,0,2,10,0,0,1,0,3,5,cs10677259243054062195.png,11,4,12,9
1,0,1,0,1,0,2,8,3,1,1,3,1,14,cs10677414084535895656.png,5,2,55,7
0,2,0,1,0,1,1,5,2,1,0,4,3,0,cs10677437129960297592.png,11,0,12,7
0,0,2,0,0,0,0,2,2,0,2,5,4,14,cs10677563231818451905.png,0,1,81,7
0,0,2,0,0,0,0,11,0,0,1,4,2,4,cs10677854711291242766.png,11,5,101,7
2,2,4,0,0,1,2,0,1,0,1,0,4,11,cs10678915086077112557.png,11,4,1,7
0,0,2,0,1,0,0,7,1,0,0,8,2,2,cs10679101977391301237.png,6,5,85,3
1,0,0,0,0,1,1,6,1,0,0,4,1,2,cs10679590788044860603.png,1,2,36,9
1,0,1,2,0,0,2,4,2,1,2,1,5,8,cs10679652101901313127.png,11,3,42,2
0,1,0,2,1,0,2,7,0,0,1,10,5,2,cs1067966361906104330.png,11,6,60,2
1,1,1,0,1,0,2,0,3,0,1,2,5,0,cs10679676300223830532.png,8,3,29,9
0,2,2,0,1,1,1,7,1,1,2,0,0,0,cs10679763891164203345.png,11,5,11,8
1,0,3,2,0,1,2,5,2,1,2,4,5,2,cs10679773064128353137.png,11,4,23,4
0,2,2,2,1,1,2,7,3,0,1,10,4,6,cs10679801732573246145.png,11,5,26,8
2,0,1,2,1,0,0,6,0,0,0,8,0,14,cs10679866458396719142.png,11,5,95,5
2,1,3,2,1,1,1,12,1,1,0,0,2,14,cs10679961685599906085.png,11,4,36,1
2,1,2,1,1,1,2,8,0,1,0,0,2,12,cs10680071821177135772.png,7,2,36,3
0,1,3,0,1,0,2,3,3,0,1,10,3,14,cs10680116838529737846.png,11,3,58,6
2,2,2,2,1,1,2,1,3,0,1,4,0,5,cs10680129733258445540.png,3,3,49,9
0,0,3,1,0,0,1,7,1,1,0,3,1,14,cs10680253374095315918.png,7,5,28,0
1,0,4,1,1,0,2,8,2,0,1,7,2,4,cs10680254556414423340.png,9,6,18,3
0,0,2,2,0,1,2,4,1,1,1,1,0,14,cs10680524531727199201.png,11,3,71,8
0,2,2,2,0,0,1,3,3,1,1,10,1,14,cs1068056622641659116.png,0,1,20,1
1,0,3,1,0,0,1,8,2,1,1,6,6,14,cs10680574339957708138.png,11,2,41,4
0,1,0,2,0,1,2,10,2,0,0,4,2,14,cs10680649515746188713.png,8,5,46,5
1,1,2,2,0,1,1,10,2,1,0,3,1,2,cs10680911163405791480.png,11,3,52,9
1,2,2,2,1,0,2,11,3,1,0,2,6,14,cs10681116644382341878.png,4,3,108,8
2,2,1,0,0,1,2,10,2,1,2,8,1,5,cs10681192044006663242.png,11,1,102,2
0,1,3,0,0,0,1,13,3,1,2,1,2,14,cs10681618938490675851.png,11,0,93,3
0,0,4,0,0,1,2,4,2,0,2,6,5,5,cs10681704580726146731.png,9,6,43,1
2,0,0,2,0,0,0,6,0,1,2,6,1,14,cs10681911017644376661.png,11,1,94,9
0,2,4,1,0,0,1,2,3,0,1,4,0,6,cs10681926309532817151.png,11,5,84,1
1,0,2,1,1,1,2,13,3,0,2,9,0,14,cs10682065950337539605.png,6,6,4,2
1,0,1,1,0,1,0,9,3,0,2,2,5,10,cs10682258331511757329.png,1,4,63,8
1,0,0,0,0,0,0,8,3,1,0,5,0,7,cs10682272062554686734.png,4,3,44,5
2,1,3,1,1,1,1,11,0,0,1,9,2,13,cs10682370788518320654.png,4,2,58,6
1,1,4,1,1,0,0,9,0,0,2,0,2,7,cs10682444021787701234.png,0,4,85,3
1,2,4,1,1,0,2,10,2,1,2,6,4,5,cs10682473340356334177.png,5,6,85,0
1,0,0,1,0,1,2,3,1,1,2,1,3,14,cs10682701177644191660.png,0,4,73,0
1,0,0,1,1,0,0,6,1,0,1,1,3,2,cs10682751101081363368.png,10,4,20,7
1,2,3,0,1,1,2,12,1,1,1,7,5,2,cs1068303231582188547.png,5,6,63,0
1,0,1,0,0,0,0,7,3,1,1,10,0,14,cs1068313983154912537.png,11,0,74,9
1,0,2,2,1,0,2,6,3,1,0,5,0,14,cs10683171946631118840.png,5,2,107,0
1,0,2,0,0,1,2,3,1,0,1,5,6,14,cs10683225673436297452.png,10,4,4,1
2,1,0,0,1,1,2,7,1,1,2,8,5,10,cs10683248977494978538.png,11,6,56,1
2,2,2,2,1,0,1,1,0,1,0,3,4,14,cs10683446398175483442.png,11,6,50,2
0,2,3,0,1,0,2,3,1,0,0,10,5,3,cs1068347028841192522.png,11,2,1,9
2,2,4,2,1,0,1,8,2,0,0,9,5,6,cs10683552828792906086.png,2,2,33,1
2,0,4,1,0,1,0,10,2,0,0,6,3,5,cs10683584210462931548.png,11,5,79,0
1,1,4,1,1,1,1,11,1,1,2,3,6,0,cs10683645981511236254.png,6,2,107,8
2,0,3,2,0,1,2,0,0,0,0,5,1,7,cs10684048220370086271.png,11,5,50,8
1,0,2,0,1,1,2,4,2,1,0,5,5,14,cs10684221059265185807.png,1,5,92,0
2,1,0,0,0,1,2,11,2,1,0,4,2,0,cs10684492875778874017.png,11,0,89,2
2,0,2,2,1,0,2,12,1,1,0,5,2,12,cs10684509337677683903.png,11,3,76,7
1,2,3,1,0,0,2,7,1,0,1,7,2,14,cs10684720344541108115.png,11,4,68,4
1,1,0,1,0,1,0,8,0,0,0,2,0,14,cs10684877173813779914.png,11,1,29,4
1,0,3,1,1,0,1,9,2,1,2,4,2,11,cs10685147510085280719.png,3,3,10,1
2,0,1,0,0,0,1,0,2,0,1,2,4,8,cs10685194746971078646.png,10,2,1,9
1,0,0,0,0,0,2,10,2,1,2,7,4,14,cs10685416709841860624.png,0,4,83,1
1,0,3,2,1,1,2,8,2,1,1,6,5,14,cs10685459696660530254.png,5,3,14,8
2,1,4,0,1,0,1,10,0,0,0,0,2,6,cs10685470807520933068.png,11,2,85,1
1,2,3,1,0,0,0,13,1,1,2,4,4,14,cs10685553598393197667.png,11,5,0,2
0,2,3,1,1,1,0,6,3,0,0,0,6,5,cs10685748009781326377.png,7,3,67,7
1,1,0,2,1,0,1,11,0,0,2,10,3,0,cs10685844866477411934.png,11,6,61,6
2,0,3,1,1,0,1,2,1,0,2,5,2,14,cs10685887893157430383.png,11,5,63,4
2,2,3,1,1,0,2,9,0,0,2,4,6,14,cs10685985696418625024.png,11,6,64,7
