chin_length,directory_name,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
1,5,2,2,0,0,1,0,4,3,1,2,10,0,14,cs3918040107925713985.png,11,2,44,6
1,5,1,1,2,0,0,0,3,2,1,0,8,5,13,cs3918713886642859810.png,1,3,17,9
1,5,0,0,0,1,1,1,10,2,1,1,10,2,0,cs3919155442504470753.png,11,6,91,7
2,5,0,0,0,0,0,1,11,1,1,0,5,5,14,cs392338105886785009.png,11,3,18,0
2,5,0,4,0,0,0,1,13,1,0,1,1,4,10,cs3923813439334148654.png,6,5,81,4
0,5,1,3,0,0,1,1,7,1,1,0,8,4,0,cs3923901229110491087.png,11,4,65,9
2,5,1,3,0,0,0,1,8,2,0,1,5,0,14,cs3926017967645214255.png,11,0,34,4
2,5,0,3,0,0,1,0,11,1,1,0,5,5,14,cs392660956976209463.png,6,3,99,9
0,5,1,2,2,0,0,1,9,2,0,0,8,0,14,cs3926982052524687996.png,11,5,2,6
0,5,0,2,0,1,0,2,2,0,1,0,1,0,0,cs3930086796527927606.png,11,6,67,3
2,5,1,0,0,1,1,1,7,2,1,2,10,4,0,cs3931484654933176787.png,11,2,100,0
2,5,2,2,2,0,1,1,13,3,1,0,3,0,11,cs3932130307741634803.png,11,0,61,4
2,5,0,4,1,0,0,0,4,0,1,0,3,5,14,cs3932200918225367532.png,11,5,25,0
0,5,2,3,0,1,1,1,8,3,0,1,10,2,14,cs3935514126037984938.png,6,5,84,3
2,5,1,4,1,0,0,0,3,3,1,2,3,3,8,cs3936028025242759202.png,11,4,34,0
1,5,2,4,2,1,0,2,10,3,0,2,8,1,14,cs3936113337625945988.png,11,3,67,9
1,5,1,0,0,0,1,0,8,0,0,0,5,1,14,cs3937032723319110501.png,11,0,68,4
2,5,0,3,0,1,0,0,2,1,1,2,10,1,8,cs3938131440446424196.png,11,0,89,6
0,5,1,2,0,0,1,0,11,2,0,0,8,6,14,cs3942229004451281673.png,11,2,65,9
2,5,0,0,0,1,1,1,2,1,0,0,8,3,14,cs3946706845030982024.png,11,2,38,4
1,5,2,3,0,0,1,2,9,0,0,0,10,5,14,cs3946986007064666871.png,11,4,6,3
0,5,0,0,2,1,1,1,6,2,1,1,10,6,14,cs3947539218147023320.png,11,4,43,3
1,5,0,1,2,1,0,0,13,1,1,0,5,1,9,cs3947616422231940957.png,11,2,42,7
1,5,1,4,2,1,1,1,12,0,0,1,3,0,14,cs3949725159659227934.png,11,1,3,4
0,5,1,0,2,0,1,0,2,0,1,1,1,5,14,cs3950179989064487356.png,11,5,20,7
1,5,2,3,1,0,1,2,7,1,1,1,1,1,14,cs3950383844355703869.png,11,6,73,7
0,5,0,1,0,0,1,0,8,1,1,0,3,4,14,cs3950479657657904307.png,11,2,13,0
0,5,2,0,0,1,0,2,2,1,1,0,10,1,14,cs3950735959272723392.png,11,4,26,4
1,5,2,1,2,1,1,2,12,3,1,2,3,2,5,cs3951396452696305957.png,1,1,35,0
1,6,1,2,0,0,1,1,6,1,0,0,8,5,3,cs3951651002029011007.png,6,1,36,6
1,6,2,4,0,1,0,0,2,1,1,2,5,3,14,cs39533526219403239.png,11,1,60,0
0,6,2,0,0,1,1,2,2,3,1,0,1,4,1,cs3954819839249981321.png,11,0,43,0
0,6,1,2,0,1,0,0,2,2,0,1,8,4,14,cs3955358062720174578.png,11,2,18,3
2,6,0,4,2,1,0,1,2,1,0,0,5,5,14,cs3955493127484715787.png,11,6,12,0
1,6,1,4,2,1,1,0,13,3,1,1,1,0,10,cs3957750519954630540.png,11,1,69,0
1,6,0,1,2,1,0,2,8,0,0,1,5,4,14,cs3957769623877241187.png,11,5,68,3
1,6,1,2,2,0,1,1,8,2,1,1,1,6,5,cs3958996436587590916.png,11,5,75,7
0,6,0,2,0,1,0,0,8,1,0,2,8,1,14,cs3959529166807144935.png,11,1,41,9
0,6,2,1,0,0,1,0,3,0,0,1,10,2,14,cs3960591221812751470.png,6,3,42,4
1,6,0,1,2,0,1,1,3,0,0,2,5,4,14,cs3961344668099128734.png,11,3,0,6
2,6,1,4,2,0,1,2,1,1,0,0,1,6,14,cs3961804102708061334.png,11,1,19,4
1,6,1,3,1,0,0,2,6,2,1,1,5,4,14,cs3961867193231835994.png,6,3,94,9
1,6,2,4,0,0,1,1,2,1,1,0,10,4,9,cs3963561803209246561.png,11,6,0,0
1,6,0,1,1,1,1,0,12,1,1,2,1,0,3,cs3963931544427396065.png,11,5,0,9
2,6,2,1,2,1,1,1,6,1,1,2,5,6,13,cs3964344281429825182.png,11,3,51,4
0,6,1,1,2,0,1,1,10,1,0,2,5,0,12,cs3964561594554738351.png,11,0,13,9
2,6,0,4,0,0,0,2,1,2,0,1,8,3,11,cs3965057043769126764.png,11,1,49,4
2,6,2,1,2,0,0,1,8,0,1,2,1,5,14,cs3965546995963248253.png,11,0,35,9
0,6,0,1,1,1,0,2,5,2,0,0,8,6,4,cs3965615296458408874.png,1,4,24,4
1,6,0,1,0,0,0,1,2,0,1,0,3,3,13,cs3966284082452821033.png,11,6,24,6
1,6,1,0,2,1,1,1,5,0,0,2,3,0,11,cs3966304921714681219.png,11,6,28,7
2,6,2,2,2,0,0,0,13,3,1,0,1,1,3,cs3966776458311669157.png,11,6,38,6
1,6,0,0,1,1,0,2,0,1,0,2,8,4,14,cs3966868989572976124.png,11,4,8,6
0,6,1,3,0,1,1,1,7,1,1,0,5,3,1,cs3968356177759582953.png,11,6,84,9
2,6,1,1,2,0,0,0,12,1,0,1,8,3,8,cs3968720323726778804.png,11,1,100,3
2,6,0,4,1,0,0,1,11,1,0,2,1,2,14,cs3969352415210557537.png,11,2,92,3
2,6,2,0,0,0,0,0,1,0,1,1,8,5,3,cs3969354192021103861.png,11,5,87,0
2,6,0,1,2,1,1,1,10,0,1,2,8,0,14,cs3969876219260439991.png,1,6,30,4
0,6,1,4,0,1,1,2,0,1,1,0,1,4,10,cs3971288266341572089.png,6,0,69,6
2,6,2,4,1,1,1,2,4,2,0,2,3,5,14,cs3972706683560863603.png,1,0,64,7
1,6,2,2,0,0,1,2,1,2,1,1,1,1,5,cs3973716845599083268.png,11,5,84,4
0,6,1,0,1,1,1,2,10,1,0,0,1,6,10,cs3973763205654432267.png,11,4,62,6
0,6,1,3,1,0,1,0,7,2,1,1,1,0,12,cs3973769147795249350.png,6,6,95,4
0,6,1,3,2,1,1,2,2,0,1,0,10,0,11,cs3975345947979022650.png,11,0,80,3
2,6,2,4,1,1,1,2,3,2,1,0,3,5,14,cs3976558751792429280.png,11,4,29,6
1,6,0,0,1,0,1,2,10,1,0,2,8,3,14,cs3977055198795845204.png,11,2,56,3
1,6,0,2,0,1,0,1,12,1,0,0,1,5,14,cs3978871394337895887.png,11,4,19,4
1,6,2,1,2,0,1,0,4,3,0,2,10,4,14,cs3980000737000116406.png,11,5,92,3
2,6,1,0,2,1,1,2,12,0,1,1,1,2,14,cs3980531013384025257.png,11,4,41,9
1,6,2,1,2,1,1,2,1,0,1,0,1,0,3,cs3981661751407036394.png,11,2,107,6
2,6,2,4,1,0,0,1,10,3,0,0,8,4,9,cs3982859063682304365.png,11,4,1,7
1,6,0,4,1,0,0,0,10,2,0,0,1,0,14,cs3983405465790061487.png,11,6,28,0
0,6,2,3,0,1,0,1,2,2,1,2,1,0,4,cs3983761305228556076.png,11,0,93,6
0,6,1,3,1,1,1,1,9,3,1,0,1,6,11,cs3984565784509685328.png,11,1,35,9
0,6,1,4,1,1,0,1,2,2,0,2,10,6,14,cs3984604407544444772.png,11,3,92,7
1,6,1,1,2,0,0,0,9,2,0,0,3,5,14,cs3984869599868545064.png,11,1,24,6
2,6,1,1,2,0,1,2,13,3,1,2,3,0,14,cs3986718105868343865.png,11,1,4,4
1,6,1,1,2,1,0,1,11,0,1,2,10,5,14,cs3987100396665222723.png,11,1,3,0
0,6,1,4,1,1,0,0,0,1,1,2,1,6,1,cs3987597726507434596.png,11,6,86,9
2,6,0,3,1,1,1,2,12,3,1,0,3,2,14,cs3988057851190127768.png,11,0,2,6
1,6,1,0,0,0,0,1,3,1,0,1,8,4,1,cs3988658503447474394.png,11,1,30,3
0,6,0,2,0,0,1,0,7,3,1,1,8,1,14,cs3988971544239856855.png,11,2,37,3
1,6,2,1,1,1,0,1,7,0,1,0,1,0,2,cs3989093495615283363.png,11,4,98,6
0,6,2,0,2,0,1,0,13,0,1,1,3,3,14,cs3989456097395281423.png,11,2,13,3
2,6,0,4,0,0,0,2,0,3,0,1,3,5,10,cs3991055197018893733.png,11,0,101,0
0,6,2,3,0,1,0,1,8,2,0,0,10,3,5,cs3991754450600245776.png,11,6,107,4
0,6,2,0,2,1,0,2,4,2,1,2,5,2,14,cs399338176122532340.png,1,0,1,6
0,6,2,1,0,0,1,2,7,0,0,0,3,4,14,cs399392765175799497.png,11,3,7,3
0,6,2,0,1,1,1,2,2,2,0,1,8,3,11,cs3994674294715584377.png,11,0,69,7
1,6,0,1,1,0,0,2,2,3,1,1,10,4,8,cs3996707203516172351.png,11,0,1,0
0,6,1,1,1,1,1,1,2,1,1,1,1,0,7,cs3996817934863549816.png,1,5,10,7
1,6,0,4,2,1,1,2,12,1,0,2,10,1,1,cs3996891998953206081.png,11,1,12,7
1,6,1,3,2,0,0,0,0,3,0,1,1,0,6,cs3998078081906782800.png,11,0,73,0
2,6,1,4,0,0,1,0,11,2,0,1,1,0,14,cs3998130770406638006.png,11,3,38,9
0,6,2,1,1,1,1,0,4,1,0,0,3,6,1,cs3998613708099708663.png,1,0,43,7
0,6,1,0,1,0,0,0,2,2,1,2,10,0,14,cs3998988807577495130.png,11,4,67,6
2,6,1,1,2,1,0,1,7,2,1,1,8,6,14,cs4000232684582965288.png,11,6,36,3
1,6,0,3,0,0,0,1,12,1,1,0,8,4,14,cs4000307284565204667.png,11,5,89,9
2,6,2,3,2,0,1,2,11,3,1,2,8,5,14,cs4000850712549152589.png,6,2,40,3
0,6,0,2,0,1,0,2,2,2,1,2,8,4,14,cs4001501060458439347.png,11,2,32,9
1,6,0,0,1,0,1,0,4,0,1,1,1,0,14,cs400263374986175871.png,11,0,70,0
0,6,2,0,1,0,1,0,13,2,1,1,8,6,0,cs4003371092245606704.png,11,2,18,3
0,6,1,0,2,1,0,0,6,2,1,1,3,2,6,cs4004064805583404918.png,11,0,87,0
1,6,2,1,2,1,1,1,9,3,0,1,8,0,2,cs4006714927617924208.png,11,4,11,9
0,6,2,2,0,0,0,1,9,1,0,0,3,1,14,cs4006971086084528759.png,11,6,75,6
2,6,1,2,0,1,1,0,2,2,1,0,1,3,1,cs4008566881948767774.png,11,3,84,9
2,6,0,0,2,0,1,1,10,1,1,0,5,0,14,cs4009601597939748282.png,11,4,12,6
0,6,1,2,1,1,0,2,11,2,1,1,1,2,14,cs4009645322229562744.png,11,4,94,6
0,6,0,2,0,1,0,1,13,2,0,0,1,2,0,cs4010127477806147016.png,6,5,52,6
0,6,0,0,2,0,1,1,2,2,1,2,3,4,3,cs4010950494011365708.png,11,5,35,6
2,6,0,1,1,1,0,0,10,2,1,0,1,4,14,cs4010975152952522041.png,11,3,28,3
2,6,2,0,0,0,0,2,13,2,0,2,5,5,14,cs4013013661186148142.png,11,6,60,3
0,6,2,2,1,0,0,1,11,2,1,0,8,3,14,cs4015400368313996032.png,11,0,98,4
1,6,2,1,0,1,1,2,1,3,0,2,3,1,9,cs4016712458839032319.png,11,1,78,7
0,6,2,4,0,0,0,0,0,1,1,2,3,0,0,cs4017144722319850959.png,11,2,16,3
0,6,2,1,2,1,0,1,4,1,0,1,1,5,1,cs4017274288379806584.png,11,0,94,3
2,6,1,1,0,0,0,1,0,3,0,0,8,2,1,cs4017518526416150661.png,11,1,61,3
2,6,2,1,1,1,0,1,12,3,0,1,1,5,14,cs4018367272548756989.png,1,2,73,3
2,6,2,4,0,0,1,2,1,0,1,0,10,5,14,cs4018674963040162421.png,11,2,107,6
0,6,1,4,2,1,0,2,13,0,1,2,10,0,12,cs4020439791774354864.png,6,5,92,9
1,6,1,4,0,1,1,0,3,2,1,2,8,1,14,cs4023783957455279877.png,6,6,107,9
1,6,1,3,1,1,1,0,6,1,0,1,5,1,14,cs4024673604281419407.png,1,5,21,0
1,6,0,2,0,1,1,0,4,0,0,0,1,3,14,cs4025327484769457542.png,11,2,67,9
2,6,1,0,1,0,1,0,12,1,0,1,5,4,10,cs4026119487859370080.png,11,3,72,6
2,6,1,4,2,0,0,1,4,1,1,2,8,6,7,cs4026764381050711704.png,11,3,69,9
0,6,0,0,2,1,1,2,10,2,1,1,3,5,14,cs402738560166069280.png,11,0,42,0
1,6,0,0,0,0,0,2,2,3,1,1,3,5,14,cs402805155343390314.png,11,5,72,6
1,6,2,1,2,1,0,2,8,1,1,1,5,0,4,cs4029568643566390197.png,6,0,18,9
0,6,2,2,0,1,1,2,0,0,1,1,3,3,14,cs402963262163906138.png,11,5,66,7
0,6,0,2,0,0,0,1,7,3,1,1,1,3,8,cs4029829609706132256.png,11,6,18,7
2,6,1,4,0,0,0,2,6,0,1,0,3,6,14,cs4030766311251521218.png,11,0,62,4
0,6,0,2,0,0,0,0,2,3,1,1,5,0,10,cs4032060684544326705.png,11,2,91,7
1,6,2,3,1,0,0,2,4,0,0,2,1,3,3,cs4032531542329837008.png,11,6,106,9
1,6,0,0,2,1,1,1,6,0,0,2,1,4,6,cs4034633837365230276.png,11,6,91,0
1,6,2,2,1,0,0,1,4,3,0,1,3,3,14,cs4035141032642885927.png,11,3,21,9
1,6,0,2,2,0,1,0,2,3,1,1,10,6,10,cs4035334486527251932.png,11,2,88,4
1,6,0,2,0,0,0,0,5,1,0,1,10,0,9,cs4036586572505212615.png,11,2,32,9
1,6,2,3,2,1,0,1,1,0,1,1,8,3,6,cs4036934208681951837.png,11,4,49,0
0,6,0,4,1,0,1,0,3,2,1,2,8,0,7,cs4037897192736359336.png,11,3,48,9
2,6,1,2,1,0,1,1,0,2,0,2,3,4,14,cs4039206061183297427.png,11,5,102,3
1,6,1,3,1,0,1,1,13,2,1,1,1,3,9,cs4039579916040895418.png,1,5,73,6
1,6,2,2,0,0,0,1,10,0,1,1,1,1,14,cs4042138956616453179.png,11,3,52,3
1,6,1,0,1,1,0,0,11,3,1,0,5,3,9,cs4043224343041856159.png,11,0,30,3
1,6,0,1,2,1,1,1,4,2,1,2,8,5,14,cs404714544490845771.png,11,0,10,3
0,6,1,3,0,1,0,1,11,0,0,0,10,4,14,cs4047356860687151095.png,11,2,27,0
0,6,0,0,2,0,1,1,10,1,1,1,10,3,3,cs4049461244898201030.png,11,0,46,6
1,6,0,2,2,0,1,2,10,0,0,0,1,4,14,cs4051880785176203963.png,6,5,80,0
1,6,2,3,2,0,0,2,8,1,0,1,3,1,0,cs4052268285871830464.png,11,0,29,3
1,6,2,0,0,0,0,2,12,1,0,0,5,3,2,cs4052520948665189189.png,11,2,42,4
0,6,2,4,0,1,1,2,0,2,0,2,10,2,1,cs4052564574315549312.png,11,2,83,0
0,6,2,0,1,1,1,1,10,2,1,2,1,4,14,cs4053203988878324477.png,11,5,17,4
1,6,1,2,2,0,0,0,12,1,0,2,3,5,13,cs405355878716202275.png,11,2,95,6
1,6,1,1,2,1,0,1,6,1,1,2,8,0,1,cs4053744929783972114.png,11,5,90,0
1,6,0,4,2,1,0,2,8,0,1,2,1,2,14,cs4056840832665624729.png,11,5,46,3
0,6,1,2,1,1,1,2,7,1,0,1,3,4,14,cs405723014956330796.png,11,4,82,7
2,6,0,1,2,0,0,0,7,3,1,2,5,6,14,cs4057856441099038659.png,11,3,88,9
1,6,2,1,2,0,0,1,12,0,1,0,8,0,14,cs4058160683645287802.png,11,2,86,9
2,6,0,0,2,1,0,2,0,3,1,0,1,5,9,cs4059281892242103521.png,11,6,19,7
1,6,1,2,1,0,0,2,0,2,0,1,1,6,11,cs4059488725163899.png,11,3,26,0
2,6,1,1,0,0,1,0,13,2,1,2,3,5,11,cs4059629966601899372.png,11,2,23,3
1,6,1,0,0,1,1,0,4,2,0,1,3,2,14,cs4060127820854113790.png,6,1,98,4
1,6,0,3,1,1,1,0,11,1,1,2,8,1,5,cs406057593083800214.png,11,2,29,7
2,6,1,1,1,0,0,2,12,3,0,0,8,6,11,cs4060857650974028112.png,11,1,106,9
2,6,0,0,1,1,0,2,11,1,0,2,10,1,14,cs4063077563629841435.png,11,5,42,0
2,6,0,1,0,1,0,2,10,1,1,0,5,1,14,cs4063895354344521916.png,11,5,60,0
1,6,1,0,2,0,0,0,6,3,0,1,1,3,14,cs4066334651015001610.png,11,6,27,7
0,6,2,3,2,0,0,0,0,2,1,2,3,3,14,cs4067483255207117433.png,11,4,90,4
1,6,2,3,0,0,0,0,11,1,1,0,5,2,0,cs4069048992130659218.png,11,4,48,7
1,6,2,1,2,1,1,1,7,1,1,1,10,6,7,cs4069672188082096343.png,11,5,44,3
1,6,0,0,2,0,0,0,0,0,0,0,3,4,9,cs4069849260958392794.png,11,3,99,7
2,6,0,2,0,1,1,2,6,2,1,0,1,5,4,cs4069875518460656727.png,6,1,86,0
0,6,1,0,2,0,1,0,5,1,0,0,1,2,3,cs4070576409869535648.png,11,3,8,3
1,6,2,4,2,0,0,1,13,0,0,2,5,2,14,cs4071180132585086433.png,1,3,55,6
0,6,0,2,0,1,1,1,1,0,0,1,1,1,14,cs4073643561810071369.png,6,0,87,3
0,6,1,0,2,0,0,0,0,1,1,2,1,1,14,cs4074203833926813053.png,11,1,96,4
2,6,0,1,2,1,0,1,13,2,0,0,5,1,14,cs407454382628235429.png,11,2,38,9
1,6,0,3,0,0,0,0,11,1,1,2,3,4,0,cs4074910755094338847.png,11,1,42,4
1,6,2,1,0,0,0,2,7,3,1,1,8,0,3,cs4077190121975676282.png,11,6,99,4
2,6,0,3,0,0,1,1,12,1,1,2,5,5,1,cs4078406663854417527.png,11,1,100,7
2,6,2,2,0,0,0,1,2,0,1,1,1,5,14,cs4079133726351917810.png,11,3,44,3
1,6,0,2,2,1,0,2,1,2,1,0,5,1,7,cs4081064558189942619.png,11,1,37,3
2,6,2,3,2,1,0,1,9,3,0,1,1,6,14,cs4081499301183154777.png,11,6,14,7
0,6,1,0,1,0,1,2,9,1,1,1,3,0,14,cs4082281137750299993.png,11,3,63,0
2,6,2,4,0,1,0,0,11,3,0,2,1,4,5,cs4083796752035857642.png,11,5,9,6
1,6,2,1,0,0,0,0,3,3,0,2,5,5,14,cs4085585893754909238.png,6,1,60,7
1,6,2,1,0,1,1,2,12,2,1,1,8,5,14,cs4086387136853292212.png,6,3,50,0
1,6,1,1,0,0,1,2,12,1,0,2,5,1,14,cs4087436850423946102.png,11,0,50,9
0,6,2,2,1,1,0,0,3,3,0,2,8,3,4,cs4089822050288705638.png,11,1,26,3
0,6,0,2,0,0,0,1,4,3,1,2,1,0,4,cs4089941444393873361.png,11,6,20,3
2,6,1,3,0,0,1,0,7,0,1,1,1,4,0,cs4091360332549775653.png,6,6,4,3
0,6,0,4,2,1,1,0,3,3,0,1,1,4,14,cs4091474194776046703.png,11,1,12,3
2,6,2,1,2,0,1,0,7,2,0,0,10,4,14,cs4091636208344851555.png,11,3,10,4
0,6,0,0,2,0,0,0,7,2,1,2,3,6,6,cs4091980582053657894.png,11,2,10,4
2,6,1,3,1,1,0,0,0,3,0,1,3,6,10,cs4092214812863364666.png,11,6,19,9
2,6,2,3,2,0,0,0,4,2,0,2,5,4,14,cs4092587628473133092.png,11,2,110,3
1,6,0,1,0,0,1,2,11,3,0,1,1,1,14,cs4092689716113225590.png,11,1,55,6
2,6,2,0,0,0,1,2,7,1,0,0,10,5,14,cs409358911030740807.png,1,6,16,0
0,6,1,1,1,0,1,2,5,1,0,0,8,1,14,cs4093792083682092585.png,11,3,73,3
2,6,2,3,2,0,0,1,4,2,0,2,3,4,14,cs4095819304535104917.png,11,5,59,9
0,6,0,2,2,0,0,1,11,3,1,0,3,0,13,cs4095892880675987653.png,11,2,32,4
2,6,2,1,1,1,1,2,4,0,1,1,1,2,8,cs4097801574594988804.png,11,1,11,0
0,6,2,1,0,0,1,1,6,2,1,2,1,5,1,cs409868801493093443.png,11,2,15,0
1,6,0,1,2,1,0,2,10,2,1,0,5,5,14,cs4101867454979742479.png,11,6,93,9
2,6,0,0,0,1,1,0,4,3,0,0,3,6,14,cs4102111835341395245.png,11,4,5,6
0,6,0,0,2,0,0,1,0,3,1,0,1,0,9,cs4103363462430537605.png,11,0,97,3
0,6,1,2,2,0,0,1,4,2,1,2,1,3,14,cs4104834351981150135.png,6,4,19,9
1,6,0,4,1,1,0,0,12,3,0,1,1,2,14,cs410539016761183042.png,11,3,82,7
1,6,0,4,0,0,0,0,1,3,0,2,3,2,4,cs4105654296224754759.png,6,0,8,3
0,6,2,4,2,0,0,2,8,1,0,2,5,3,1,cs4107142794632762616.png,1,5,23,9
1,6,1,1,2,1,1,0,11,0,0,1,8,4,14,cs4108965539873758523.png,11,4,75,4
1,6,2,3,1,1,0,1,12,2,0,0,3,6,14,cs4110305798795158649.png,11,6,101,9
0,6,2,3,0,0,0,1,13,0,0,0,3,3,14,cs4111892283680690597.png,11,5,51,4
0,6,0,4,0,1,1,1,4,0,1,0,10,6,14,cs411232350371987145.png,11,3,94,0
2,6,2,2,1,0,1,2,5,0,1,1,1,6,14,cs4113831357899332753.png,11,6,34,7
2,6,0,0,0,1,1,2,11,0,0,1,8,4,4,cs4114086023170763548.png,6,1,4,3
1,6,2,2,1,1,0,0,13,2,0,1,5,0,12,cs4114624894284188068.png,11,1,85,9
0,6,0,2,2,0,0,0,8,0,0,2,8,2,13,cs4115489122525938152.png,11,2,20,4
2,6,2,2,0,0,0,2,0,1,0,1,10,0,14,cs4117555454853571679.png,11,6,49,3
2,6,2,1,2,0,0,0,8,3,0,0,8,4,14,cs4119715910194492450.png,11,1,99,3
1,6,2,4,2,1,0,0,6,2,0,1,5,1,14,cs4119969974205906691.png,1,1,52,6
0,6,0,1,1,1,1,0,0,1,1,0,5,0,14,cs4121468758334271837.png,11,0,84,6
0,6,1,3,0,1,0,0,10,3,1,0,1,1,1,cs4121681858952604751.png,11,1,46,0
2,6,0,2,1,1,0,0,11,1,1,2,1,1,14,cs4121842043191663712.png,11,6,75,9
0,6,1,1,1,1,1,0,1,3,1,1,8,2,6,cs4123232125050610699.png,11,2,57,7
1,6,0,4,2,0,1,2,0,3,1,2,1,1,12,cs4123284578756946701.png,11,0,32,7
0,6,1,0,0,1,0,0,9,2,1,0,5,0,5,cs4123838170896141476.png,11,4,12,7
0,6,0,0,2,0,0,2,4,0,1,1,5,4,13,cs4126020682718825530.png,11,4,39,6
2,6,2,3,0,0,1,2,3,1,1,0,8,5,3,cs4126603564439748929.png,11,4,30,3
2,6,2,1,1,1,0,0,8,1,1,0,1,4,13,cs412717087639595988.png,11,4,86,3
2,6,0,2,2,0,1,2,10,0,0,2,8,6,2,cs4129101902381470126.png,11,5,109,7
2,6,1,0,0,0,0,2,6,1,0,2,5,1,14,cs4131329673365262402.png,11,3,101,7
1,6,1,3,1,1,1,0,8,2,0,0,3,4,14,cs4132275730022279229.png,1,4,32,4
1,6,1,1,2,1,1,0,9,3,1,1,10,6,14,cs4133433324771711387.png,11,0,42,3
2,6,2,0,2,1,0,0,4,2,1,1,5,1,14,cs4135509128765096534.png,11,0,64,9
0,6,0,2,1,0,1,2,11,1,0,0,3,6,14,cs413674648989012224.png,11,6,33,3
1,6,2,4,1,0,0,2,2,1,1,2,3,4,14,cs4139091114693076528.png,11,0,83,6
0,6,1,3,0,1,1,0,9,3,1,1,5,0,14,cs4139277765103815392.png,1,1,14,9
2,6,2,2,2,0,1,1,9,2,0,2,8,6,14,cs4140391335465998392.png,11,3,105,4
2,6,0,1,1,0,0,1,2,3,1,2,8,6,14,cs4143133619360766845.png,11,6,22,3
1,6,1,2,2,1,1,1,2,0,0,1,10,0,6,cs4144028160512375291.png,11,1,30,3
0,6,1,2,2,0,0,2,6,3,0,1,5,0,3,cs4144177996505293757.png,11,1,104,3
2,6,1,1,0,0,0,1,0,0,1,2,10,5,14,cs4145981536055463133.png,11,2,43,9
0,6,2,4,1,0,1,0,1,2,0,0,8,0,5,cs414760707373590010.png,11,1,83,3
1,6,0,2,2,1,0,1,13,1,0,1,3,5,5,cs4147649720636065440.png,11,5,88,0
2,6,0,1,1,1,0,2,9,1,0,2,10,4,14,cs4148023074982794057.png,11,3,17,0
2,6,2,3,1,0,1,1,2,2,0,2,1,2,14,cs4149814164531666543.png,11,5,59,3
1,6,0,3,2,1,1,0,9,1,0,0,10,6,14,cs4150489315279767689.png,11,2,68,4
0,6,0,2,2,1,1,0,5,3,0,2,3,5,14,cs4153052194444620912.png,11,4,81,4
2,6,2,0,2,1,1,2,9,3,0,1,1,6,2,cs4153240613415468717.png,11,2,105,3
2,6,1,4,2,0,0,0,6,3,1,0,8,2,14,cs4156173159884340169.png,11,5,35,0
1,6,2,1,2,1,1,0,9,1,1,2,1,0,14,cs4156829614620882622.png,11,1,70,0
1,6,1,2,1,1,1,2,11,0,0,0,10,5,5,cs4157895227945619498.png,11,5,66,0
1,6,1,3,0,1,1,2,12,3,0,2,8,3,14,cs4158256746576162130.png,11,4,110,6
0,6,2,1,0,1,1,1,0,0,1,0,1,4,14,cs4159909693279316741.png,11,0,41,9
0,6,0,3,2,0,0,0,6,1,1,1,5,4,10,cs4160772132083319748.png,11,5,108,9
1,6,0,4,2,1,1,2,4,2,1,0,5,6,14,cs4161606397633400509.png,11,1,66,6
0,6,0,4,2,0,1,2,4,1,1,1,5,4,5,cs4161794075398991781.png,11,5,8,4
0,6,0,2,0,1,0,0,3,3,0,2,5,4,14,cs4162156340499432812.png,11,2,34,3
1,6,0,3,0,1,0,1,5,1,0,1,3,0,0,cs4162420845869306865.png,11,4,4,6
2,6,1,0,1,0,1,2,13,3,0,0,8,2,9,cs4164910374940569639.png,11,1,76,6
0,6,1,1,1,1,1,0,1,3,0,0,1,6,4,cs4166334695370645853.png,11,0,60,4
2,6,1,3,1,0,0,0,12,2,0,1,3,4,14,cs4168160537189901617.png,11,5,93,4
2,6,0,3,0,1,0,0,3,3,1,0,3,2,0,cs4169984539994293185.png,11,3,109,6
2,6,0,4,2,1,1,0,4,3,0,0,1,6,14,cs4170904527724054169.png,11,1,99,4
0,6,2,0,0,0,0,2,12,1,0,1,1,6,7,cs4171340814541841796.png,11,4,92,4
2,6,1,3,2,1,0,2,3,3,1,2,3,3,2,cs4173185212478080872.png,11,2,105,4
2,6,0,1,1,0,0,2,10,0,1,2,5,2,14,cs4173244305268030813.png,11,4,1,7
1,6,2,0,0,1,1,2,9,3,0,1,5,0,3,cs4174900363134098339.png,6,5,81,6
2,6,0,4,0,1,1,2,8,1,0,1,1,2,14,cs4175165396189179317.png,6,0,72,7
1,6,0,3,1,0,0,0,12,2,0,0,1,0,12,cs4175990972906778224.png,11,4,17,7
2,6,1,2,1,1,1,2,1,3,0,0,10,6,0,cs4177118962086876230.png,11,3,82,0
1,6,2,0,2,1,0,1,9,1,0,1,3,2,4,cs41772231518333081.png,11,4,32,4
0,6,0,4,2,0,0,1,12,1,1,1,3,3,9,cs4178007308411938287.png,1,1,86,9
2,6,0,3,1,1,0,0,8,2,0,2,1,4,5,cs4178849894540614780.png,11,1,8,9
2,6,1,3,2,1,0,1,11,0,0,0,10,4,14,cs4179485017267491359.png,11,5,57,6
2,6,1,0,0,0,0,1,6,3,0,0,3,0,5,cs4179767539123834301.png,11,1,78,3
0,6,1,2,0,0,1,2,13,3,1,0,3,3,14,cs4180424690313410018.png,11,5,46,9
